"n","Id","Name","Period","dim_IC_low","dim_ideology","dim_IC_high","wnom_ideology","bay_ic_low","bay_ideology","bay_ic_high","quant_parties","party_1","party_2","party_3","party_4","Sex","Birth_date"
"151",190,"Waldo Mora Longa","Periodo_1",-0.470234105359767,-0.507496903811487,-0.544759702263208,-0.757697582244873,-0.536279194167172,-0.485231744680427,-0.448073291834995,1,"DC",NA,NA,NA,"Masculino","1942-12-12T00:00:00"
"152",190,"Waldo Mora Longa","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1942-12-12T00:00:00"
"153",190,"Waldo Mora Longa","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1942-12-12T00:00:00"
"154",190,"Waldo Mora Longa","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1942-12-12T00:00:00"
"155",190,"Waldo Mora Longa","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1942-12-12T00:00:00"
"156",190,"Waldo Mora Longa","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1942-12-12T00:00:00"
"157",193,"Pedro Muñoz Aburto","Periodo_1",-0.836246080101427,-0.873508878553148,-0.910771677004868,-0.968203067779541,-0.995418915071501,-0.957756125945182,-0.911305379636632,1,"PS",NA,NA,NA,"Masculino","1944-07-01T00:00:00"
"158",193,"Pedro Muñoz Aburto","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1944-07-01T00:00:00"
"159",193,"Pedro Muñoz Aburto","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1944-07-01T00:00:00"
"160",193,"Pedro Muñoz Aburto","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1944-07-01T00:00:00"
"161",193,"Pedro Muñoz Aburto","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1944-07-01T00:00:00"
"162",193,"Pedro Muñoz Aburto","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1944-07-01T00:00:00"
"163",195,"Alejandro Navarro Brain","Periodo_1",-0.596135418029276,-0.633398216480996,-0.670661014932717,-0.993921458721161,-1.06259949244685,-0.969637752971084,-0.902100033559504,1,"PS",NA,NA,NA,"Masculino","1958-11-20T00:00:00"
"164",195,"Alejandro Navarro Brain","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-11-20T00:00:00"
"165",195,"Alejandro Navarro Brain","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-11-20T00:00:00"
"166",195,"Alejandro Navarro Brain","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-11-20T00:00:00"
"167",195,"Alejandro Navarro Brain","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-11-20T00:00:00"
"168",195,"Alejandro Navarro Brain","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-11-20T00:00:00"
"169",202,"Cristián Pareto Vergara","Periodo_1",-0.0900338657037585,-0.127296664155479,-0.164559462607199,-0.827463269233704,-0.866986147867258,-0.690181489429736,-0.50663721318787,1,"IND",NA,NA,NA,"Masculino","1963-10-19T00:00:00"
"170",202,"Cristián Pareto Vergara","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-19T00:00:00"
"171",202,"Cristián Pareto Vergara","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-19T00:00:00"
"172",202,"Cristián Pareto Vergara","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-19T00:00:00"
"173",202,"Cristián Pareto Vergara","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-19T00:00:00"
"174",202,"Cristián Pareto Vergara","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-19T00:00:00"
"175",205,"Aníbal Pérez Lobos","Periodo_1",-0.683801464594976,-0.721064263046697,-0.758327061498417,-0.906450092792511,-0.923707286415171,-0.865814476442945,-0.818052263686234,1,"PPD",NA,NA,NA,"Masculino","1948-01-20T00:00:00"
"176",205,"Aníbal Pérez Lobos","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-01-20T00:00:00"
"177",205,"Aníbal Pérez Lobos","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-01-20T00:00:00"
"178",205,"Aníbal Pérez Lobos","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-01-20T00:00:00"
"179",205,"Aníbal Pérez Lobos","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-01-20T00:00:00"
"180",205,"Aníbal Pérez Lobos","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-01-20T00:00:00"
"181",206,"Ramón Pérez Opazo","Periodo_1",0.28842853738304,0.251165738931319,0.213902940479599,0.808187663555145,0.77079944053381,0.842987566625659,0.889845516009401,2,"RN","IND",NA,NA,"Masculino","1933-12-03T00:00:00"
"182",206,"Ramón Pérez Opazo","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1933-12-03T00:00:00"
"183",206,"Ramón Pérez Opazo","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1933-12-03T00:00:00"
"184",206,"Ramón Pérez Opazo","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1933-12-03T00:00:00"
"185",206,"Ramón Pérez Opazo","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1933-12-03T00:00:00"
"186",206,"Ramón Pérez Opazo","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1933-12-03T00:00:00"
"187",208,"Víctor Pérez Varela","Periodo_1",0.314366190233749,0.277103391782029,0.239840593330309,0.889974117279053,0.890225599413343,0.963990746757197,1.07258430675416,1,"UDI",NA,NA,NA,"Masculino","1954-10-18T00:00:00"
"188",208,"Víctor Pérez Varela","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1954-10-18T00:00:00"
"189",208,"Víctor Pérez Varela","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1954-10-18T00:00:00"
"190",208,"Víctor Pérez Varela","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1954-10-18T00:00:00"
"191",208,"Víctor Pérez Varela","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1954-10-18T00:00:00"
"192",208,"Víctor Pérez Varela","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1954-10-18T00:00:00"
"193",209,"Pablo Prieto Lorca","Periodo_1",0.356881792748917,0.319618994297197,0.282356195845477,0.943473041057587,1.00722707037279,1.07808154074379,1.13014707435314,1,"UDI",NA,NA,NA,"Masculino","1959-05-04T00:00:00"
"194",209,"Pablo Prieto Lorca","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1959-05-04T00:00:00"
"195",209,"Pablo Prieto Lorca","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1959-05-04T00:00:00"
"196",209,"Pablo Prieto Lorca","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1959-05-04T00:00:00"
"197",209,"Pablo Prieto Lorca","Periodo_5",0.943649531152787,0.973228103767827,1.00280667638287,0.68267285823822,0.822430002702095,0.793408757559697,0.76459697653762,NA,NA,NA,NA,NA,"Masculino","1959-05-04T00:00:00"
"198",209,"Pablo Prieto Lorca","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1959-05-04T00:00:00"
"199",211,"Víctor Manuel Rebolledo González","Periodo_1",-0.0648728974568965,-0.102135695908617,-0.139398494360337,-0.657687246799469,-1.00304006620751,-0.587290493833251,-0.187661030248491,1,"PPD",NA,NA,NA,"Masculino","1949-06-06T00:00:00"
"200",211,"Víctor Manuel Rebolledo González","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-06-06T00:00:00"
"201",211,"Víctor Manuel Rebolledo González","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-06-06T00:00:00"
"202",211,"Víctor Manuel Rebolledo González","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-06-06T00:00:00"
"203",211,"Víctor Manuel Rebolledo González","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-06-06T00:00:00"
"204",211,"Víctor Manuel Rebolledo González","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-06-06T00:00:00"
"205",213,"Edgardo Riveros Marín","Periodo_1",-0.948283973134766,-0.985546771586487,-1.02280957003821,-0.847720921039581,-0.769185287707244,-0.720173314350557,-0.686338512323223,1,"DC",NA,NA,NA,"Masculino","1949-09-03T00:00:00"
"206",213,"Edgardo Riveros Marín","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-09-03T00:00:00"
"207",213,"Edgardo Riveros Marín","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-09-03T00:00:00"
"208",213,"Edgardo Riveros Marín","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-09-03T00:00:00"
"209",213,"Edgardo Riveros Marín","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-09-03T00:00:00"
"210",213,"Edgardo Riveros Marín","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-09-03T00:00:00"
"211",220,"Edmundo Salas De La Fuente","Periodo_1",-0.851575390818757,-0.888838189270478,-0.926100987722198,-0.804455995559692,-0.689396871471972,-0.639415894339097,-0.586691937132795,1,"DC",NA,NA,NA,"Masculino","1936-09-09T00:00:00"
"212",220,"Edmundo Salas De La Fuente","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1936-09-09T00:00:00"
"213",220,"Edmundo Salas De La Fuente","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1936-09-09T00:00:00"
"214",220,"Edmundo Salas De La Fuente","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1936-09-09T00:00:00"
"215",220,"Edmundo Salas De La Fuente","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1936-09-09T00:00:00"
"216",220,"Edmundo Salas De La Fuente","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1936-09-09T00:00:00"
"217",221,"Leopoldo Sánchez Grunert","Periodo_1",-0.648647861030089,-0.68591065948181,-0.72317345793353,-0.911433696746826,-0.905498688489713,-0.857146581064575,-0.803324186931377,1,"PPD",NA,NA,NA,"Masculino","1949-10-20T00:00:00"
"218",221,"Leopoldo Sánchez Grunert","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-10-20T00:00:00"
"219",221,"Leopoldo Sánchez Grunert","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-10-20T00:00:00"
"220",221,"Leopoldo Sánchez Grunert","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-10-20T00:00:00"
"221",221,"Leopoldo Sánchez Grunert","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-10-20T00:00:00"
"222",221,"Leopoldo Sánchez Grunert","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-10-20T00:00:00"
"223",222,"Rodolfo Seguel Molina","Periodo_1",-0.842263817385719,-0.879526615837439,-0.91678941428916,-0.849758684635162,-0.773481041906849,-0.723577814066229,-0.685243709953644,1,"DC",NA,NA,NA,"Masculino","1953-09-20T00:00:00"
"224",222,"Rodolfo Seguel Molina","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-09-20T00:00:00"
"225",222,"Rodolfo Seguel Molina","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-09-20T00:00:00"
"226",222,"Rodolfo Seguel Molina","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-09-20T00:00:00"
"227",222,"Rodolfo Seguel Molina","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-09-20T00:00:00"
"228",222,"Rodolfo Seguel Molina","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-09-20T00:00:00"
"229",224,"Exequiel Silva Ortiz","Periodo_1",-0.83641753403839,-0.87368033249011,-0.910943130941831,-0.84960812330246,-0.775231614363609,-0.723822281465434,-0.664110856141339,1,"DC",NA,NA,NA,"Masculino","1963-10-13T00:00:00"
"230",224,"Exequiel Silva Ortiz","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-13T00:00:00"
"231",224,"Exequiel Silva Ortiz","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-13T00:00:00"
"232",224,"Exequiel Silva Ortiz","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-13T00:00:00"
"233",224,"Exequiel Silva Ortiz","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-13T00:00:00"
"234",224,"Exequiel Silva Ortiz","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-10-13T00:00:00"
"235",226,"Boris Tapia Martínez","Periodo_1",-0.860867003663999,-0.89812980211572,-0.93539260056744,-0.802082359790802,-0.679496248160484,-0.644694586900753,-0.600345161701762,1,"DC",NA,NA,NA,"Masculino","1941-08-27T00:00:00"
"236",226,"Boris Tapia Martínez","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1941-08-27T00:00:00"
"237",226,"Boris Tapia Martínez","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1941-08-27T00:00:00"
"238",226,"Boris Tapia Martínez","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1941-08-27T00:00:00"
"239",226,"Boris Tapia Martínez","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1941-08-27T00:00:00"
"240",226,"Boris Tapia Martínez","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1941-08-27T00:00:00"
"241",234,"Mario Varela Herrera","Periodo_1",0.251462716238809,0.214199917787088,0.176937119335368,0.951319754123688,0.989407002644221,1.06254358257541,1.1143617671162,1,"UDI",NA,NA,NA,"Masculino","1953-11-12T00:00:00"
"242",234,"Mario Varela Herrera","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-11-12T00:00:00"
"243",234,"Mario Varela Herrera","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-11-12T00:00:00"
"244",234,"Mario Varela Herrera","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-11-12T00:00:00"
"245",234,"Mario Varela Herrera","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-11-12T00:00:00"
"246",234,"Mario Varela Herrera","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-11-12T00:00:00"
"247",239,"Edmundo Villouta Concha","Periodo_1",-0.864725787417456,-0.901988585869176,-0.939251384320897,-0.810419380664825,-0.658158381387945,-0.610259137686348,-0.560250829293136,1,"DC",NA,NA,NA,"Masculino","1926-09-17T00:00:00"
"248",239,"Edmundo Villouta Concha","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1926-09-17T00:00:00"
"249",239,"Edmundo Villouta Concha","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1926-09-17T00:00:00"
"250",239,"Edmundo Villouta Concha","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1926-09-17T00:00:00"
"251",239,"Edmundo Villouta Concha","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1926-09-17T00:00:00"
"252",239,"Edmundo Villouta Concha","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1926-09-17T00:00:00"
"253",242,"Néstor Jofré Núñez","Periodo_1",-0.0576253287395112,-0.0948881271912316,-0.132150925642952,0.550508201122284,0.150685257267102,0.494406759770726,0.70686434192907,1,"RN",NA,NA,NA,"Masculino","1947-10-19T00:00:00"
"254",242,"Néstor Jofré Núñez","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1947-10-19T00:00:00"
"255",242,"Néstor Jofré Núñez","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1947-10-19T00:00:00"
"256",242,"Néstor Jofré Núñez","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1947-10-19T00:00:00"
"257",242,"Néstor Jofré Núñez","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1947-10-19T00:00:00"
"258",242,"Néstor Jofré Núñez","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1947-10-19T00:00:00"
"259",660,"Manuel Matta Aragay","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-11-10T00:00:00"
"260",660,"Manuel Matta Aragay","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-11-10T00:00:00"
"261",660,"Manuel Matta Aragay","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-11-10T00:00:00"
"262",660,"Manuel Matta Aragay","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-11-10T00:00:00"
"263",660,"Manuel Matta Aragay","Periodo_5",0.187718603254415,0.217297175869455,0.246875748484496,0.00689349230378866,0.016226614125426,-0.0135624917123998,-0.037765100956676,1,"DC",NA,NA,NA,"Masculino","1946-11-10T00:00:00"
"264",660,"Manuel Matta Aragay","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-11-10T00:00:00"
"265",800,"Enrique Accorsi Opazo","Periodo_1",-0.817315707562389,-0.854571776487292,-0.891827845412195,-0.944406390190125,-1.04904034847326,-0.96873751123119,-0.916440121247421,1,"PPD",NA,NA,NA,"Masculino","1948-08-17T00:00:00"
"266",800,"Enrique Accorsi Opazo","Periodo_2",-0.848783493138644,-0.88891118591163,-0.929038878684615,-0.939063310623169,-0.897451846342744,-0.967758476157197,-1.04695095199769,1,"PPD",NA,NA,NA,"Masculino","1948-08-17T00:00:00"
"267",800,"Enrique Accorsi Opazo","Periodo_3",-0.237002308460694,-0.207232466958973,-0.177462625457252,-0.649020731449127,-0.900559889754519,-0.845149621783685,-0.803496189874028,1,"PPD",NA,NA,NA,"Masculino","1948-08-17T00:00:00"
"268",800,"Enrique Accorsi Opazo","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-08-17T00:00:00"
"269",800,"Enrique Accorsi Opazo","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-08-17T00:00:00"
"270",800,"Enrique Accorsi Opazo","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1948-08-17T00:00:00"
"271",801,"René Aedo Ormeño","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-04T00:00:00"
"272",801,"René Aedo Ormeño","Periodo_2",0.135301082371288,0.0951607737917022,0.0550204652121167,0.387651145458221,0.616023026715772,0.581148368975232,0.550812854430976,1,"RN",NA,NA,NA,"Masculino","1960-02-04T00:00:00"
"273",801,"René Aedo Ormeño","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-04T00:00:00"
"274",801,"René Aedo Ormeño","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-04T00:00:00"
"275",801,"René Aedo Ormeño","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-04T00:00:00"
"276",801,"René Aedo Ormeño","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-04T00:00:00"
"277",802,"Sergio Aguiló Melo","Periodo_1",-0.795971321247166,-0.833227390172068,-0.870483459096971,-0.973066210746765,-1.0316589722348,-0.981695157472139,-0.931432348044101,2,"PS","IC",NA,NA,"Masculino","1953-02-09T00:00:00"
"278",802,"Sergio Aguiló Melo","Periodo_2",-0.664150154686617,-0.704277847459155,-0.744405540231694,-0.951608955860138,-0.966695357831309,-1.15041511255837,-1.23311926303551,2,"PS","IC",NA,NA,"Masculino","1953-02-09T00:00:00"
"279",802,"Sergio Aguiló Melo","Periodo_3",-0.363613655198926,-0.333847246376309,-0.304080837553692,-0.882703363895416,-1.37663199012972,-1.32557188395616,-1.24813309479989,2,"PS","IC",NA,NA,"Masculino","1953-02-09T00:00:00"
"280",802,"Sergio Aguiló Melo","Periodo_4",-0.837354624833292,-0.863805290668081,-0.89025595650287,-0.834640681743622,-0.708741139798166,-0.778629499746526,-0.846435061573171,2,"PS","IC",NA,NA,"Masculino","1953-02-09T00:00:00"
"281",802,"Sergio Aguiló Melo","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-02-09T00:00:00"
"282",802,"Sergio Aguiló Melo","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1953-02-09T00:00:00"
"283",803,"René Alinco Bustos","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-06-02T00:00:00"
"284",803,"René Alinco Bustos","Periodo_2",-0.5905273459997,-0.63065924133988,-0.67079113668006,-0.856252729892731,-0.722666634630486,-0.795996737251532,-0.848147734601614,2,"IND","PPD",NA,NA,"Masculino","1958-06-02T00:00:00"
"285",803,"René Alinco Bustos","Periodo_3",-0.226817059060325,-0.197050650237513,-0.1672842414147,-0.544142723083496,-0.65722214600496,-0.620021709159563,-0.585004816640741,2,"IND","PPD",NA,NA,"Masculino","1958-06-02T00:00:00"
"286",803,"René Alinco Bustos","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1958-06-02T00:00:00"
"287",803,"René Alinco Bustos","Periodo_5",-0.0909731367067954,-0.0613996136820574,-0.0318260906573193,-0.461742788553238,-0.417500004340481,-0.458400218377174,-0.505487080867007,2,"IND","PPD",NA,NA,"Masculino","1958-06-02T00:00:00"
"288",803,"René Alinco Bustos","Periodo_6",-0.532897763712946,-0.5612668905792,-0.589636017445454,-0.605140745639801,-0.582946963741466,-0.558541082687037,-0.522943914723789,2,"IND","PPD",NA,NA,"Masculino","1958-06-02T00:00:00"
"289",804,"Isabel Allende Bussi","Periodo_1",-0.808267355738252,-0.845523424664337,-0.882779493590423,-0.977749764919281,-1.07911970278638,-0.992288859150299,-0.926186165936395,1,"PS",NA,NA,NA,"Femenino","1945-01-18T00:00:00"
"290",804,"Isabel Allende Bussi","Periodo_2",-0.543493551044704,-0.583629654413296,-0.623765757781887,-0.984221816062927,-1.04282270252107,-1.10905149779921,-1.186343802628,1,"PS",NA,NA,NA,"Femenino","1945-01-18T00:00:00"
"291",804,"Isabel Allende Bussi","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1945-01-18T00:00:00"
"292",804,"Isabel Allende Bussi","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1945-01-18T00:00:00"
"293",804,"Isabel Allende Bussi","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1945-01-18T00:00:00"
"294",804,"Isabel Allende Bussi","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1945-01-18T00:00:00"
"295",805,"Claudio Alvarado Andrade","Periodo_1",0.229246236448068,0.191990167521983,0.154734098595897,0.87668788433075,0.922631536176253,0.97094180293415,1.04361360605189,1,"UDI",NA,NA,NA,"Masculino","1960-02-07T00:00:00"
"296",805,"Claudio Alvarado Andrade","Periodo_2",0.398471069901278,0.358334966532687,0.318198863164095,0.789093792438507,1.13011406933793,1.07167281558709,1.00167729606285,1,"UDI",NA,NA,NA,"Masculino","1960-02-07T00:00:00"
"297",805,"Claudio Alvarado Andrade","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-07T00:00:00"
"298",805,"Claudio Alvarado Andrade","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-07T00:00:00"
"299",805,"Claudio Alvarado Andrade","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-07T00:00:00"
"300",805,"Claudio Alvarado Andrade","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-02-07T00:00:00"
